workerid,proliferate.condition,accuracy,accuracy_bool,age,bonus,condition,correct_img,correct_key,correct_response,ethnicity,failed_audio,failed_images,failed_video,feedback,gender,hidden_img,img_selected,internal_node_id,overall_accuracy,question_order,race,response,rt,stimulus,success,time_elapsed,timeout,trial,trial_index,trial_type,view_history,error
967,ds_lc,True,1,,,ds_lc,,f,off,,,,,,,blicket_images/lc.jpg,,0.0-12.0,,,,f,1612,blicket_images/lc.jpg,,73351,,blicket,16,image-keyboard-response,,
967,ds_lc,,,,,ds_lc,,,,,,,,,,blicket_images/lc.jpg,,0.0-13.0,,,, ,1023,blicket_images/lc_off.jpg,,74376,,feedback,17,image-keyboard-response,,
967,ds_lc,True,1,,,ds_lc,,f,off,,,,,,,blicket_images/ls.jpg,,0.0-14.0,,,,f,976,blicket_images/ls.jpg,,75355,,blicket,18,image-keyboard-response,,
967,ds_lc,,,,,ds_lc,,,,,,,,,,blicket_images/ls.jpg,,0.0-15.0,,,, ,612,blicket_images/ls_off.jpg,,75968,,feedback,19,image-keyboard-response,,
967,ds_lc,True,1,,,ds_lc,,f,off,,,,,,,blicket_images/dc.jpg,,0.0-16.0,,,,f,738,blicket_images/dc.jpg,,76708,,blicket,20,image-keyboard-response,,
967,ds_lc,,,,,ds_lc,,,,,,,,,,blicket_images/dc.jpg,,0.0-17.0,,,, ,572,blicket_images/dc_off.jpg,,77282,,feedback,21,image-keyboard-response,,
967,ds_lc,True,1,,,ds_lc,,j,on,,,,,,,blicket_images/ds.jpg,,0.0-18.0,,,,j,833,blicket_images/ds.jpg,,78116,,blicket,22,image-keyboard-response,,
967,ds_lc,,,,,ds_lc,,,,,,,,,,blicket_images/ds.jpg,,0.0-19.0,,,, ,623,blicket_images/ds_on.jpg,,78741,,feedback,23,image-keyboard-response,,
967,ds_lc,True,1,,,ds_lc,,f,off,,,,,,,blicket_images/dc.jpg,,0.0-20.0,,,,f,643,blicket_images/dc.jpg,,79386,,blicket,24,image-keyboard-response,,
967,ds_lc,,,,,ds_lc,,,,,,,,,,blicket_images/dc.jpg,,0.0-21.0,,,, ,728,blicket_images/dc_off.jpg,,80116,,feedback,25,image-keyboard-response,,
967,ds_lc,True,1,,,ds_lc,,j,on,,,,,,,blicket_images/ds.jpg,,0.0-22.0,,,,j,699,blicket_images/ds.jpg,,80817,,blicket,26,image-keyboard-response,,
967,ds_lc,,,,,ds_lc,,,,,,,,,,blicket_images/ds.jpg,,0.0-23.0,,,, ,397,blicket_images/ds_on.jpg,,81215,,feedback,27,image-keyboard-response,,
967,ds_lc,True,1,,,ds_lc,,f,off,,,,,,,blicket_images/lc.jpg,,0.0-24.0,,,,f,474,blicket_images/lc.jpg,,81691,,blicket,28,image-keyboard-response,,
967,ds_lc,,,,,ds_lc,,,,,,,,,,blicket_images/lc.jpg,,0.0-25.0,,,, ,722,blicket_images/lc_off.jpg,,82415,,feedback,29,image-keyboard-response,,
967,ds_lc,True,1,,,ds_lc,,j,on,,,,,,,blicket_images/ds.jpg,,0.0-26.0,,,,j,3900,blicket_images/ds.jpg,,86316,,blicket,30,image-keyboard-response,,
967,ds_lc,,,,,ds_lc,,,,,,,,,,blicket_images/ds.jpg,,0.0-27.0,,,, ,537,blicket_images/ds_on.jpg,,86856,,feedback,31,image-keyboard-response,,
967,ds_lc,True,1,,,ds_lc,,f,off,,,,,,,blicket_images/lc.jpg,,0.0-28.0,,,,f,1066,blicket_images/lc.jpg,,87923,,blicket,32,image-keyboard-response,,
967,ds_lc,,,,,ds_lc,,,,,,,,,,blicket_images/lc.jpg,,0.0-29.0,,,, ,591,blicket_images/lc_off.jpg,,88515,,feedback,33,image-keyboard-response,,
967,ds_lc,True,1,,,ds_lc,,f,off,,,,,,,blicket_images/ls.jpg,,0.0-30.0,,,,f,1140,blicket_images/ls.jpg,,89657,,blicket,34,image-keyboard-response,,
967,ds_lc,,,,,ds_lc,,,,,,,,,,blicket_images/ls.jpg,,0.0-31.0,,,, ,512,blicket_images/ls_off.jpg,,90171,,feedback,35,image-keyboard-response,,
967,ds_lc,True,1,,,ds_lc,,f,off,,,,,,,blicket_images/dc.jpg,,0.0-32.0,,,,f,1931,blicket_images/dc.jpg,,92104,,blicket,36,image-keyboard-response,,
967,ds_lc,,,,,ds_lc,,,,,,,,,,blicket_images/dc.jpg,,0.0-33.0,,,, ,371,blicket_images/dc_off.jpg,,92477,,feedback,37,image-keyboard-response,,
967,ds_lc,False,0,,,ds_lc,,f,off,,,,,,,blicket_images/ls.jpg,,0.0-34.0,,,,j,2028,blicket_images/ls.jpg,,94506,,blicket,38,image-keyboard-response,,
967,ds_lc,,,,,ds_lc,,,,,,,,,,blicket_images/ls.jpg,,0.0-35.0,,,, ,767,blicket_images/ls_off.jpg,,95275,,feedback,39,image-keyboard-response,,
967,ds_lc,True,1,,,ds_lc,,f,off,,,,,,,blicket_images/lc.jpg,,0.0-36.0,,,,f,1597,blicket_images/lc.jpg,,96874,,blicket,40,image-keyboard-response,,
967,ds_lc,True,1,,,ds_lc,blicket_images/lc.jpg,,lc,,,,,,,,blicket_images/lc.jpg,0.0-37.0,,,,lc,5278,"Which of these options shows the image from the last trial, that you just saw?",,102155,,pop_quiz,41,html-button-response,,
967,ds_lc,True,1,,,ds_lc,,,['ds'],,,,,,,,,0.0-38.0,,[0],,['ds'],5477,,,107635,,rule_question,42,survey-multi-select,,
967,ds_lc,,,,,ds_lc,,,,,,,,,,,,0.0-39.0,,,,0,4585,"<p>Thank you for participating!</p>You answered 12 out of 16 trials correctly, and will recieve a $0.30 bonus.<p>Now you will complete a short survey before finishing the experiment.</p>",,112221,,,43,html-button-response,,
967,ds_lc,,,32,0.30000000000000004,ds_lc,,,,Non-Hispanic,,,,No I just guessed until I figured it out,Female,,,0.0-40.0,0.75,,White,"{'age': '32', 'race': 'White', 'gender': 'Female', 'feedback': 'No I just guessed until I figured it out', 'ethnicity': 'Non-Hispanic', 'other_race': '', 'other_gender': ''}",17275,,,129498,,exit_survey,44,survey-html-form,,
877,ds_lc,,,,,ds_lc,,,,,[],[],[],,,,,0.0-0.0,,,,,,,True,140,False,,0,preload,,
877,ds_lc,,,,,ds_lc,,,,,[],[],[],,,,,0.0-1.0,,,,,,,True,293,False,,1,preload,,
877,ds_lc,,,,,ds_lc,,,,,,,,,,,,0.0-2.0,,,,,,,True,3134,,,2,fullscreen,,
877,ds_lc,,,,,ds_lc,,,,,,,,,,,,0.0-3.0,,,,0,1910,"<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:20px; max-width:900px;""><p><b>Description:</b> Welcome! You are invited to participate in a research study in cognitive psychology. You will be asked to perform various tasks on a computer which may include: looking at images or videos, listening to sounds, reading scenarios, or playing games. You may be asked a number of different questions about making judgments and intepreting people's actions. All information collected will remain confidential. </p> <p> <b>Risks and benefits:</b> Risks involved in this study are the same as those normally associated with using a computer (e.g., mild eye/arm strain). If you have any pre- existing conditions that might make reading and completing a computer-based survey strenuous for you, you should probably elect to not participate in this study. If at any time during the study you feel unable to participate because you are experiencing strain, you may end your participation without penalty. We cannot and do not guarantee or promise that you will receive any benefits from this study. Your decision whether or not to participate in this study will not affect your employment, medical care, and/or grades in school. </p><p><b>Time involvement:</b> Your participation in this experiment will take  5 minutes. </p><p><b> Payment:</b> If recruitment materials indicate payment (e.g., Prolific or other recruitment), you will receive compensation as indicated. </p><p><b>Subject's rights:</b> If you have read this notice and have decided to participate in this project, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at any time without penalty or loss of benefits to which you are otherwise entitled. You have the right to refuse to answer particular questions. Your individual privacy will be maintained in all published and written data resulting from the study. </p><p><b>Contact information:</b> If you have any questions, concerns or complaints about this research study, its procedures, or risks and benefits, you should ask the Protocol Director, (Professor Tobias Gerstenberg, Phone: (650) 725-2431; Email: gerstenberg@stanford.edu). </p><p><b>Independent contact:</b> If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team via email at irb2-manager@lists.stanford.edu, or via phone at (650) 723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306. </p><p>You may want to print a copy of this consent form to keep. By clicking the button below, you acknowledge that you have read the above information, that you are 18 years of age, or older and give your consent to participate in our internet-based study and consent for us to analyze the resulting data. </p> </div><p> Do you agree with the terms of the experiment as explained above? </p>",,5045,,,3,html-button-response,,
877,ds_lc,,,,,ds_lc,,,,,,,,,,,,0.0-4.0-0.0,,,,,22220,,,27266,,instructions_pt1,4,instructions,"[{'page_index': 0, 'viewing_time': 5120}, {'page_index': 1, 'viewing_time': 1718}, {'page_index': 2, 'viewing_time': 3284}, {'page_index': 3, 'viewing_time': 4443}, {'page_index': 2, 'viewing_time': 760}, {'page_index': 3, 'viewing_time': 2652}, {'page_index': 4, 'viewing_time': 4243}]",
877,ds_lc,True,,,,ds_lc,,,j,,,,,,,,,0.0-4.0-1.0-0.0,,,,j,11265,blicket_images/red_pyramid.jpg,,38533,,comprehension_quiz,5,image-keyboard-response,,
877,ds_lc,True,,,,ds_lc,,, ,,,,,,,,,0.0-4.0-1.0-1.0,,,, ,1692,blicket_images/red_pyramid_on.jpg,,40227,,comprehension_quiz,6,image-keyboard-response,,
877,ds_lc,True,,,,ds_lc,,,f,,,,,,,,,0.0-4.0-1.0-2.0,,,,f,9064,blicket_images/purple_prism.jpg,,49292,,comprehension_quiz,7,image-keyboard-response,,
877,ds_lc,True,,,,ds_lc,,, ,,,,,,,,,0.0-4.0-1.0-3.0,,,, ,1656,blicket_images/purple_prism_off.jpg,,50950,,comprehension_quiz,8,image-keyboard-response,,
877,ds_lc,,,,,ds_lc,,,,,,,,,,,,0.0-5.0,,,,,37301,,,88252,,,9,instructions,"[{'page_index': 0, 'viewing_time': 4794}, {'page_index': 1, 'viewing_time': 1499}, {'page_index': 2, 'viewing_time': 617}, {'page_index': 3, 'viewing_time': 1335}, {'page_index': 4, 'viewing_time': 2046}, {'page_index': 5, 'viewing_time': 5650}, {'page_index': 6, 'viewing_time': 13793}, {'page_index': 7, 'viewing_time': 6564}, {'page_index': 8, 'viewing_time': 1003}]",
877,ds_lc,True,1,,,ds_lc,,j,on,,,,,,,blicket_images/ds.jpg,,0.0-6.0,,,,j,5133,blicket_images/ds.jpg,,93387,,blicket,10,image-keyboard-response,,
877,ds_lc,,,,,ds_lc,,,,,,,,,,blicket_images/ds.jpg,,0.0-7.0,,,, ,3701,blicket_images/ds_on.jpg,,97090,,feedback,11,image-keyboard-response,,
877,ds_lc,False,0,,,ds_lc,,f,off,,,,,,,blicket_images/ls.jpg,,0.0-8.0,,,,j,1926,blicket_images/ls.jpg,,99018,,blicket,12,image-keyboard-response,,
877,ds_lc,,,,,ds_lc,,,,,,,,,,blicket_images/ls.jpg,,0.0-9.0,,,, ,1274,blicket_images/ls_off.jpg,,100293,,feedback,13,image-keyboard-response,,
877,ds_lc,False,0,,,ds_lc,,f,off,,,,,,,blicket_images/dc.jpg,,0.0-10.0,,,,j,3637,blicket_images/dc.jpg,,103931,,blicket,14,image-keyboard-response,,
877,ds_lc,,,,,ds_lc,,,,,,,,,,blicket_images/dc.jpg,,0.0-11.0,,,, ,2957,blicket_images/dc_off.jpg,,106889,,feedback,15,image-keyboard-response,,
877,ds_lc,True,1,,,ds_lc,,j,on,,,,,,,blicket_images/ds.jpg,,0.0-12.0,,,,j,2092,blicket_images/ds.jpg,,108983,,blicket,16,image-keyboard-response,,
877,ds_lc,,,,,ds_lc,,,,,,,,,,blicket_images/ds.jpg,,0.0-13.0,,,, ,856,blicket_images/ds_on.jpg,,109840,,feedback,17,image-keyboard-response,,
877,ds_lc,True,1,,,ds_lc,,f,off,,,,,,,blicket_images/lc.jpg,,0.0-14.0,,,,f,2910,blicket_images/lc.jpg,,112751,,blicket,18,image-keyboard-response,,
877,ds_lc,,,,,ds_lc,,,,,,,,,,blicket_images/lc.jpg,,0.0-15.0,,,, ,1039,blicket_images/lc_off.jpg,,113792,,feedback,19,image-keyboard-response,,
877,ds_lc,True,1,,,ds_lc,,f,off,,,,,,,blicket_images/ls.jpg,,0.0-16.0,,,,f,2950,blicket_images/ls.jpg,,116743,,blicket,20,image-keyboard-response,,
877,ds_lc,,,,,ds_lc,,,,,,,,,,blicket_images/ls.jpg,,0.0-17.0,,,, ,1178,blicket_images/ls_off.jpg,,117922,,feedback,21,image-keyboard-response,,
877,ds_lc,True,1,,,ds_lc,,f,off,,,,,,,blicket_images/dc.jpg,,0.0-18.0,,,,f,2930,blicket_images/dc.jpg,,120854,,blicket,22,image-keyboard-response,,
877,ds_lc,,,,,ds_lc,,,,,,,,,,blicket_images/dc.jpg,,0.0-19.0,,,, ,714,blicket_images/dc_off.jpg,,121569,,feedback,23,image-keyboard-response,,
877,ds_lc,True,1,,,ds_lc,,f,off,,,,,,,blicket_images/ls.jpg,,0.0-20.0,,,,f,1670,blicket_images/ls.jpg,,123239,,blicket,24,image-keyboard-response,,
877,ds_lc,,,,,ds_lc,,,,,,,,,,blicket_images/ls.jpg,,0.0-21.0,,,, ,1250,blicket_images/ls_off.jpg,,124491,,feedback,25,image-keyboard-response,,
877,ds_lc,True,1,,,ds_lc,,f,off,,,,,,,blicket_images/dc.jpg,,0.0-22.0,,,,f,1219,blicket_images/dc.jpg,,125711,,blicket,26,image-keyboard-response,,
877,ds_lc,,,,,ds_lc,,,,,,,,,,blicket_images/dc.jpg,,0.0-23.0,,,, ,630,blicket_images/dc_off.jpg,,126342,,feedback,27,image-keyboard-response,,
877,ds_lc,True,1,,,ds_lc,,f,off,,,,,,,blicket_images/lc.jpg,,0.0-24.0,,,,f,1016,blicket_images/lc.jpg,,127359,,blicket,28,image-keyboard-response,,
877,ds_lc,,,,,ds_lc,,,,,,,,,,blicket_images/lc.jpg,,0.0-25.0,,,, ,485,blicket_images/lc_off.jpg,,127845,,feedback,29,image-keyboard-response,,
877,ds_lc,True,1,,,ds_lc,,j,on,,,,,,,blicket_images/ds.jpg,,0.0-26.0,,,,j,1480,blicket_images/ds.jpg,,129326,,blicket,30,image-keyboard-response,,
877,ds_lc,,,,,ds_lc,,,,,,,,,,blicket_images/ds.jpg,,0.0-27.0,,,, ,532,blicket_images/ds_on.jpg,,129860,,feedback,31,image-keyboard-response,,
877,ds_lc,True,1,,,ds_lc,,f,off,,,,,,,blicket_images/dc.jpg,,0.0-28.0,,,,f,2530,blicket_images/dc.jpg,,132391,,blicket,32,image-keyboard-response,,
877,ds_lc,,,,,ds_lc,,,,,,,,,,blicket_images/dc.jpg,,0.0-29.0,,,, ,545,blicket_images/dc_off.jpg,,132937,,feedback,33,image-keyboard-response,,
877,ds_lc,True,1,,,ds_lc,,f,off,,,,,,,blicket_images/lc.jpg,,0.0-30.0,,,,f,1512,blicket_images/lc.jpg,,134449,,blicket,34,image-keyboard-response,,
877,ds_lc,,,,,ds_lc,,,,,,,,,,blicket_images/lc.jpg,,0.0-31.0,,,, ,533,blicket_images/lc_off.jpg,,134983,,feedback,35,image-keyboard-response,,
877,ds_lc,True,1,,,ds_lc,,j,on,,,,,,,blicket_images/ds.jpg,,0.0-32.0,,,,j,3249,blicket_images/ds.jpg,,138234,,blicket,36,image-keyboard-response,,
877,ds_lc,,,,,ds_lc,,,,,,,,,,blicket_images/ds.jpg,,0.0-33.0,,,, ,621,blicket_images/ds_on.jpg,,138856,,feedback,37,image-keyboard-response,,
877,ds_lc,True,1,,,ds_lc,,f,off,,,,,,,blicket_images/dc.jpg,,0.0-34.0,,,,f,1071,blicket_images/dc.jpg,,139928,,blicket,38,image-keyboard-response,,
877,ds_lc,,,,,ds_lc,,,,,,,,,,blicket_images/dc.jpg,,0.0-35.0,,,, ,633,blicket_images/dc_off.jpg,,140563,,feedback,39,image-keyboard-response,,
877,ds_lc,True,1,,,ds_lc,,f,off,,,,,,,blicket_images/lc.jpg,,0.0-36.0,,,,f,692,blicket_images/lc.jpg,,141256,,blicket,40,image-keyboard-response,,
877,ds_lc,False,0,,,ds_lc,blicket_images/lc.jpg,,lc,,,,,,,,blicket_images/ls.jpg,0.0-37.0,,,,ls,15701,"Which of these options shows the image from the last trial, that you just saw?",,156957,,pop_quiz,41,html-button-response,,
877,ds_lc,True,1,,,ds_lc,,,['ds'],,,,,,,,,0.0-38.0,,[0],,['ds'],9510,,,166471,,rule_question,42,survey-multi-select,,
877,ds_lc,,,,,ds_lc,,,,,,,,,,,,0.0-39.0,,,,0,9309,"<p>Thank you for participating!</p>You answered 14 out of 16 trials correctly, and will recieve a $0.35 bonus.<p>Now you will complete a short survey before finishing the experiment.</p>",,175781,,,43,html-button-response,,
877,ds_lc,,,36,0.35000000000000003,ds_lc,,,,Non-Hispanic,,,,Finding out what turned the machine on and realizing it was the only correct option.,Male,,,0.0-40.0,0.875,,White,"{'age': '36', 'race': 'White', 'gender': 'Male', 'feedback': 'Finding out what turned the machine on and realizing it was the only correct option.', 'ethnicity': 'Non-Hispanic', 'other_race': '', 'other_gender': ''}",44153,,,219935,,exit_survey,44,survey-html-form,,
977,ds_lc,,,,,ds_lc,,,,,[],[],[],,,,,0.0-0.0,,,,,,,True,91,False,,0,preload,,
977,ds_lc,,,,,ds_lc,,,,,[],[],[],,,,,0.0-1.0,,,,,,,True,184,False,,1,preload,,
977,ds_lc,,,,,ds_lc,,,,,,,,,,,,0.0-2.0,,,,,,,True,28287,,,2,fullscreen,,
977,ds_lc,,,,,ds_lc,,,,,,,,,,,,0.0-3.0,,,,0,11243,"<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:20px; max-width:900px;""><p><b>Description:</b> Welcome! You are invited to participate in a research study in cognitive psychology. You will be asked to perform various tasks on a computer which may include: looking at images or videos, listening to sounds, reading scenarios, or playing games. You may be asked a number of different questions about making judgments and intepreting people's actions. All information collected will remain confidential. </p> <p> <b>Risks and benefits:</b> Risks involved in this study are the same as those normally associated with using a computer (e.g., mild eye/arm strain). If you have any pre- existing conditions that might make reading and completing a computer-based survey strenuous for you, you should probably elect to not participate in this study. If at any time during the study you feel unable to participate because you are experiencing strain, you may end your participation without penalty. We cannot and do not guarantee or promise that you will receive any benefits from this study. Your decision whether or not to participate in this study will not affect your employment, medical care, and/or grades in school. </p><p><b>Time involvement:</b> Your participation in this experiment will take  5 minutes. </p><p><b> Payment:</b> If recruitment materials indicate payment (e.g., Prolific or other recruitment), you will receive compensation as indicated. </p><p><b>Subject's rights:</b> If you have read this notice and have decided to participate in this project, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at any time without penalty or loss of benefits to which you are otherwise entitled. You have the right to refuse to answer particular questions. Your individual privacy will be maintained in all published and written data resulting from the study. </p><p><b>Contact information:</b> If you have any questions, concerns or complaints about this research study, its procedures, or risks and benefits, you should ask the Protocol Director, (Professor Tobias Gerstenberg, Phone: (650) 725-2431; Email: gerstenberg@stanford.edu). </p><p><b>Independent contact:</b> If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team via email at irb2-manager@lists.stanford.edu, or via phone at (650) 723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306. </p><p>You may want to print a copy of this consent form to keep. By clicking the button below, you acknowledge that you have read the above information, that you are 18 years of age, or older and give your consent to participate in our internet-based study and consent for us to analyze the resulting data. </p> </div><p> Do you agree with the terms of the experiment as explained above? </p>",,39531,,,3,html-button-response,,
